X1,X2,Y
0.8127614483268895,0.7397809748952189,1.0
0.8120570557870508,0.2597191498149879,1.0
0.8577108299557015,0.43497923103342884,1.0
0.4606478729807333,0.43269828772327124,0.0
0.7761375425739212,0.6356653401344221,1.0
0.943997007227415,0.33122025486200446,1.0
0.050782780210204215,0.5046266909271507,0.0
0.5354523835821315,0.9226719752497918,1.0
0.2554849592664269,0.0962441923453814,0.0
0.20087670949304848,0.04832826040947191,0.0
0.8003256575236294,0.07495943054918952,1.0
0.927598534170599,0.8945188725755142,1.0
0.14724355288666302,0.2966297015476014,0.0
0.6683528088586895,0.8441825414969808,1.0
0.35765129000655305,0.6640464021992329,0.0
0.8321950413323806,0.7304654484841459,1.0
0.7686775308188721,0.8647134499168768,1.0
0.16753140310606973,0.7683386367506333,1.0
0.1387836956157752,0.1914266323057232,0.0
0.7006798693452012,0.7245345716156997,1.0
0.019783837946805938,0.43610515809743433,0.0
0.9204185473941374,0.4649458147376859,1.0
0.66844618820166,0.8782303854827868,1.0
0.7042842782532295,0.4452904913665112,1.0
0.709589387221785,0.850581992980011,1.0
0.9894094649539039,0.3029044310891307,1.0
0.06994510267581855,0.9582019755010436,1.0
0.38550554204787646,0.3064570014829511,0.0
0.9730473544751325,0.7064973697381097,1.0
0.9897628123729336,0.8167862090454311,1.0
0.6703801992371645,0.7764495411613843,1.0
0.5650287055220333,0.07995249892153322,0.0
0.6901906359406508,0.008056222183008499,0.0
0.6083724231381068,0.9189839481760428,1.0
0.35263778090254605,0.3350370834525658,0.0
0.30945158099947845,0.3390357162419819,0.0
0.5336286876933296,0.12311566449681433,0.0
0.21706734455345567,0.9799582971931842,1.0
0.3526277498999921,0.1891207842235424,0.0
0.6523257934267879,0.639194878140061,1.0
0.5315960748545627,0.5658248229365955,1.0
0.47869782466324773,0.44920583170685435,0.0
0.7513448090627166,0.22104645589310823,1.0
0.6088219377416301,0.65962509519328,1.0
0.5393330019619432,0.7806974188735133,1.0
0.5686658444783345,0.9818160144981861,1.0
0.3177281823998892,0.57698902704086,0.0
0.11339421597999011,0.8536201178489183,1.0
0.8713792914790418,0.8541594889566272,1.0
0.7647251554257858,0.8356019992108523,1.0
0.018643618231016346,0.9701945966750969,1.0
0.9904602004982194,0.6360022391242386,1.0
0.29327145786837083,0.3524535425106815,0.0
0.8514180345096173,0.8384236810951994,1.0
0.7925107627155562,0.022831043741370127,1.0
0.3722841583559211,0.15976248338084686,0.0
0.18066212386643354,0.4319467877490101,0.0
0.32023412468017576,0.7944887527491538,1.0
0.012176980457502928,0.48045371348685306,0.0
0.8189472464711345,0.8926890308783532,1.0
0.31145997796785196,0.419445399691842,0.0
0.06453605921030114,0.5553592381100452,0.0
0.839507802091728,0.456068279607864,1.0
0.5704034030063994,0.760429608002095,1.0
0.6828061946870068,0.16607355588978234,1.0
0.589282780030641,0.34220339267182986,1.0
0.46525308916475616,0.07587506149491341,0.0
0.5976101233443228,0.32317085316211247,1.0
0.13500537536621893,0.23148140484035884,0.0
0.2512596319126329,0.8524239886345262,1.0
0.6159743577994816,0.4180919177358615,1.0
0.5852094022449288,0.9600287970105004,1.0
0.4663154479824003,0.03486352469117704,0.0
0.8733035211795973,0.8119198244982815,1.0
0.3015904804344586,0.7806359019118488,1.0
0.07091677986583256,0.8380516726799304,1.0
0.4477487607835764,0.28466780263644686,0.0
0.675466940598041,0.6909566750215062,1.0
0.819186102805954,0.5422718395553717,1.0
0.22222530383313266,0.6667191351879632,0.0
0.903293191033278,0.5058934210403717,1.0
0.8081370675880166,0.22498072042391015,1.0
0.20704461246660322,0.6241497320431736,0.0
0.31945633475036816,0.028905181247900202,0.0
0.14946036520311312,0.6021310390763509,0.0
0.28724893856349887,0.02647010391019977,0.0
0.38386263767835416,0.8010715979833526,1.0
0.5089526273939681,0.03972762355411652,0.0
0.6555831608818307,0.9397556561683403,1.0
0.9607490319725199,0.5739401088655989,1.0
0.0887633064927742,0.6646212368661948,0.0
0.9099945857659851,0.5948072205241549,1.0
0.5885570722961103,0.9529353892844988,1.0
0.14752499729383572,0.7634861806698641,1.0
0.8610856145331817,0.5065178395032558,1.0
0.9264205183008244,0.5590040490039481,1.0
0.3586132460032899,0.7876970717850579,1.0
0.9154307975429655,0.648636646862068,1.0
0.04283984882115088,0.8006338962247859,1.0
0.1891198160342089,0.717829543256342,1.0
0.8930581567607258,0.5416502955317164,1.0
0.6308000709467426,0.25895586730875964,1.0
0.5517848606204273,0.05773586213824722,0.0
0.47383557400936305,0.5523071653692165,0.0
0.06663501951876694,0.9954787808972086,1.0
0.5637355604423845,0.19059230141825312,0.0
0.9271404740172566,0.898501224856921,1.0
0.2607186404778139,0.2955056622221758,0.0
0.08971652239866679,0.0670922624448882,0.0
0.8491564909076129,0.14096514338561983,1.0
0.6830366493318527,0.9158346832005938,1.0
0.6952511742916028,0.24307357280337982,1.0
0.6022995426313247,0.2326931755192404,0.0
0.3783231231587074,0.6433880865811711,0.0
0.4394933437425885,0.600458269699314,1.0
0.8371484325646577,0.4572243998563231,1.0
0.7420365223364381,0.03742715914199668,1.0
0.611486057092974,0.4042909758563501,1.0
0.8916491053618867,0.6682737851984163,1.0
0.9267487863961463,0.42646764182993846,1.0
0.48024281427371684,0.7034972630411255,1.0
0.999220161184811,0.262275300558942,1.0
0.9351950917857561,0.8664816689058936,1.0
0.02114192875202814,0.29448597720419356,0.0
0.11923015818264648,0.4124290902231743,0.0
0.786039802182531,0.8808066918493707,1.0
0.12646938305245425,0.6650440787926166,0.0
0.6661277707606306,0.4652446086092046,1.0
0.6657219756086581,0.5406672554923818,1.0
0.6047631907883002,0.6783899500250075,1.0
0.4237334328029968,0.18862272596719798,0.0
0.7730135315094935,0.05039179525123183,1.0
0.05417302084439901,0.6822633415787732,0.0
0.09763926971733916,0.3779228535609138,0.0
0.00023833719815147258,0.6651187396772446,0.0
0.33740896762135575,0.826032333959742,1.0
0.0843519070623211,0.04854333572369118,0.0
0.7114654882883992,0.2232636608211811,1.0
0.804958505688661,0.5523025494250876,1.0
0.251517029326244,0.6993949219662755,1.0
0.8190872981830962,0.11932734935686184,1.0
0.13320291053416766,0.5319151026369133,0.0
0.7557728186246708,0.4009717154998793,1.0
0.8170556236932133,0.8371679424347417,1.0
0.1627505318326865,0.7243096473442072,1.0
0.9927484159923359,0.5257298547941992,1.0
0.7501191406528716,0.659299695126213,1.0
0.5911277372764623,0.7997490700975953,1.0
0.2212724765832288,0.6694728478388872,0.0
0.11725229166081741,0.7007219820197024,0.0
0.7302402232674904,0.2596038917402168,1.0
0.5710397016821287,0.45582933011438487,1.0
0.061718762612987366,0.8384871757328638,1.0
0.6970791747119686,0.8919641072953686,1.0
0.5581786414150787,0.6443301839931738,1.0
0.8387528272550188,0.5300811951995917,1.0
0.26413018230071805,0.622846124235329,0.0
0.6784718837893932,0.0574953713184575,0.0
0.47870087298365893,0.4713894841195403,0.0
0.3115445877911327,0.31046409417169707,0.0
0.19556394448733072,0.7620343693290144,1.0
0.6940749847098202,0.9120969037884481,1.0
0.3352779219851252,0.7903186116344553,1.0
0.8619976162856547,0.781636226238995,1.0
0.03513001401616389,0.29035107822941075,0.0
0.9646451392261925,0.2912896355889739,1.0
0.09240412105024709,0.5133218498969319,0.0
0.4509690232793999,0.019704878281540217,0.0
0.3408617447325657,0.732193019555116,1.0
0.17735928914039156,0.010361329918371687,0.0
0.7065070756741644,0.615607287129063,1.0
0.08714684654880034,0.9941435455680612,1.0
0.7896918009075751,0.8301786272623402,1.0
0.22394001765783123,0.2390748804742595,0.0
0.8505219972119852,0.6204437775931335,1.0
0.59841043524806,0.18393839538223666,0.0
0.6600299088165772,0.6385109832184056,1.0
0.5706466626718358,0.26747744440895127,1.0
0.5072486536666923,0.0008425657426154309,0.0
0.9855386205109893,0.4205281051048606,1.0
0.24433687420979489,0.3796873331952241,0.0
0.005441784097684477,0.933513662273623,1.0
0.16756826220133803,0.13757014861613515,0.0
0.521225837091129,0.7007478101009083,1.0
0.7010763771790601,0.8229873827302062,1.0
0.31532822975007957,0.6655281274110544,0.0
0.7895566791500153,0.05542412011757025,1.0
0.3807702373787436,0.3716189574784783,0.0
0.0729533721670299,0.1635152364417648,0.0
0.37034007024322957,0.7883635402713943,1.0
0.3276180313685867,0.6874740951645207,0.0
0.12117291062510216,0.4263950745938031,0.0
0.21294867082909374,0.7366287482828598,1.0
0.8321401607858908,0.5525565632521134,1.0
0.15938581610885216,0.39658142142118535,0.0
0.18806363405775517,0.17163508261528304,0.0
0.41976925835039647,0.37333452510799736,0.0
0.681223849618505,0.5011375393462897,1.0
0.07405318489065704,0.18813560771173743,0.0
0.5795800354963391,0.4475609653941439,1.0
0.4295817514371473,0.8772427010131709,1.0
0.8871403424443065,0.8113842658144715,1.0
0.8976052128591392,0.8968378622924125,1.0
0.7663840051162735,0.7216056600653091,1.0
0.6651014386144172,0.5731042545232716,1.0
0.5543886373665077,0.4059430767550716,1.0
0.04876922623453528,0.7632934185842936,1.0
0.2839104585560427,0.08729712040625259,0.0
0.6287487838989358,0.9816286728039877,1.0
0.5230390869079983,0.5640210169514629,1.0
0.9002691703482765,0.561931110481936,1.0
0.6107350574143492,0.6781975495426158,1.0
0.8418280555707263,0.4469356920005557,1.0
0.11457214444532737,0.574730637000941,0.0
0.09436178279096707,0.36253233478297686,0.0
0.5523600207162525,0.4615365663733153,1.0
0.43984469731027787,0.14550751987911714,0.0
0.5825651077273565,0.6790665865789792,1.0
0.1479403037698469,0.26792229925216493,0.0
0.3604252835490537,0.1777087987400534,0.0
0.6305530408871438,0.27866989911462015,1.0
0.8238754946878182,0.3741605768706585,1.0
0.5763847516661889,0.09722245955529696,0.0
0.7300809348752707,0.08618213052261847,1.0
0.38990243007128333,0.7216808691859146,1.0
0.5067145271941542,0.10781051321049595,0.0
0.5105739635052935,0.21590834392734315,0.0
0.7151061822900137,0.1480681688983453,1.0
