X1,X2,Y
0.1421313062206604,0.8454816634112974,0.0
0.8697587858339556,0.7088635015326218,1.0
0.2389226814477876,0.9196010927036867,0.0
0.26845978814268034,0.43126990476848226,0.0
0.9221538928431535,0.47021141514463527,1.0
0.7949953203922228,0.712066662369316,1.0
0.32789616866069704,0.0642492414455691,0.0
0.08632665089503977,0.3018570892699016,0.0
0.6391618923926458,0.5660109815746438,1.0
0.052126602145720624,0.7970823812013489,0.0
0.10502874794465034,0.8132377965145913,0.0
0.8576823358705307,0.17717982756052242,1.0
0.3349425776609779,0.07025245086179965,0.0
0.13227495437742887,0.4271595104232565,0.0
0.9737751297375743,0.1769150945621768,1.0
0.13935582799776858,0.4472508272725204,0.0
0.24285286439246712,0.33729788237835445,0.0
0.4751154181414121,0.1735104522990939,0.0
0.38037541728358815,0.4862256805757569,0.0
0.33422563444688536,0.0849895677741469,0.0
0.7365984014661539,0.9476879709730253,1.0
0.658835646512849,0.7057231861791556,1.0
0.3795672509593023,0.8848406041590139,1.0
0.09608828442513984,0.9601749048575955,0.0
0.43450245223847317,0.1493409820261843,0.0
0.018790037483230493,0.38717969145270403,0.0
0.7537596490128535,0.25663941438971105,1.0
0.2218866844931715,0.9846242310026294,0.0
0.5467574554390559,0.9595864893394905,1.0
0.7735034957933966,0.8160072485825073,1.0
0.4791706275001971,0.9891823316030087,1.0
0.3361733503543719,0.41865316919847073,0.0
0.2336407970003962,0.4535028532916131,0.0
0.22991479014360738,0.7768083905456621,0.0
0.45180211448919816,0.6727957493991664,1.0
0.7220286823646659,0.8430403060729897,1.0
0.4368356253691352,0.32477699340895394,0.0
0.15796045876495302,0.6333404717869653,0.0
0.13716734026695243,0.22040617027006948,0.0
0.21635164695518505,0.643385095094568,0.0
0.13393205569945843,0.2965651096933276,0.0
0.018460457745516412,0.3638619108609702,0.0
0.434912572469615,0.9137371369389494,1.0
0.2144810005391573,0.8497052070033374,0.0
0.3322311162762892,0.78118196100478,0.0
0.9442512047507352,0.6167885633694412,1.0
0.7232571755132736,0.3525969615502177,1.0
0.5144857309975984,0.08787300844468338,0.0
0.03049481425200551,0.9626037374309727,0.0
0.6189060084356742,0.31060721821323,1.0
0.7596899979939565,0.36639568088639407,1.0
0.13798730921626468,0.30254316672236714,0.0
0.7503526847323183,0.8938372583126317,1.0
0.043783247532798386,0.7267219776076979,0.0
0.8933905829712261,0.5601891516447663,1.0
0.10370269926282483,0.5679650353781117,0.0
0.5749202697235073,0.6217299652474532,1.0
0.5580921810264715,0.8437773783993114,1.0
0.011196951417408618,0.2775119826684871,0.0
0.583501188379224,0.5326416896918584,1.0
0.14615201369874686,0.6344208720464014,0.0
0.8521707626422867,0.15019401172139135,1.0
0.5664606148709832,0.29146969262509836,0.0
0.3357305111051754,0.35479928225619384,0.0
0.598222679382172,0.38655726544408997,1.0
0.2253496456954739,0.8811098677648332,0.0
0.783767930867047,0.32466600121690603,1.0
0.8735218263783093,0.5576184297081271,1.0
0.4210310132266598,0.20907804357260373,0.0
0.6176228336437941,0.9662134994653712,1.0
0.15106572388409678,0.5238364234892615,0.0
0.6383556149704236,0.11734011460019289,0.0
0.9327189059683394,0.023940854046706872,1.0
0.020602267329655866,0.27134994121617073,0.0
0.7504207669563763,0.8586008552023104,1.0
0.8297975443396687,0.3503233559442075,1.0
0.410196177974973,0.38543511087248294,0.0
0.20186552604546437,0.4117871648528999,0.0
0.7997327396492858,0.45807070877799405,1.0
0.45564651898621733,0.976511551135635,1.0
0.7716854426350049,4.9744083073455236e-05,1.0
0.76911080866274,0.004769101328357173,1.0
0.5375452744720169,0.6118188170827453,1.0
0.562432275726766,0.6930743520380974,1.0
0.36232925177621866,0.19962542076029177,0.0
0.9418244961742442,0.524107478831702,1.0
0.2665696376195148,0.1347244494218658,0.0
0.8584089389244782,0.8435079834870786,1.0
0.20508687850080887,0.10980238626552508,0.0
0.37784747029626453,0.3952932329193247,0.0
0.17295103359700714,0.950441249385823,0.0
0.225760025427296,0.8815122506565225,0.0
0.0684441612207588,0.5832897330548483,0.0
0.6134281303506757,0.8924639553459911,1.0
0.29345785232598554,0.7550186228732244,0.0
0.7305723538122088,0.7760945619464925,1.0
0.5392265969262472,0.26627637806483495,0.0
0.3134622411990532,0.10173845478149257,0.0
0.0843744252228017,0.21081850273072,0.0
0.3339316655426098,0.26155547363878706,0.0
